Sex,Age,Height,Weight,Activity Level,BMI,Daily Calories,Carbs,Fiber,Protein,Fat,Water,Vitamin C,Vitamin A,Vitamin D,Vitamin E,Vitamin B12,Vitamin K,Niacin,Calcium
Male,21 years,6 ft. 6 in.,216 lbs.,Sedentary,25,"3,090 kcal/day","348 - 502 grams
",38 grams,78 grams,"69 - 120 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,218 lbs.,Sedentary,25.2,"3,104 kcal/day","349 - 504 grams
",38 grams,79 grams,"69 - 121 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,220 lbs.,Sedentary,25.4,"3,119 kcal/day","351 - 507 grams
",38 grams,80 grams,"69 - 121 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,223 lbs.,Sedentary,25.8,"3,140 kcal/day","353 - 510 grams
",38 grams,81 grams,"70 - 122 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,225 lbs.,Sedentary,26,"3,155 kcal/day","355 - 513 grams
",38 grams,82 grams,"70 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,227 lbs.,Sedentary,26.2,"3,169 kcal/day","357 - 515 grams
",38 grams,82 grams,"70 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,229 lbs.,Sedentary,26.5,"3,184 kcal/day","358 - 517 grams
",38 grams,83 grams,"71 - 124 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,232 lbs.,Sedentary,26.8,"3,205 kcal/day","361 - 521 grams
",38 grams,84 grams,"71 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,234 lbs.,Sedentary,27,"3,220 kcal/day","362 - 523 grams
",38 grams,85 grams,"72 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,236 lbs.,Sedentary,27.3,"3,234 kcal/day","364 - 526 grams
",38 grams,86 grams,"72 - 126 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,238 lbs.,Sedentary,27.5,"3,249 kcal/day","366 - 528 grams
",38 grams,86 grams,"72 - 126 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,240 lbs.,Sedentary,27.7,"3,263 kcal/day","367 - 530 grams
",38 grams,87 grams,"73 - 127 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,243 lbs.,Sedentary,28.1,"3,285 kcal/day","370 - 534 grams
",38 grams,88 grams,"73 - 128 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,245 lbs.,Sedentary,28.3,"3,299 kcal/day","371 - 536 grams
",38 grams,89 grams,"73 - 128 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,246 lbs.,Sedentary,28.5,"3,313 kcal/day","373 - 538 grams
",38 grams,90 grams,"74 - 129 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,249 lbs.,Sedentary,28.8,"3,328 kcal/day","374 - 541 grams
",38 grams,90 grams,"74 - 129 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,251 lbs.,Sedentary,29,"3,342 kcal/day","376 - 543 grams
",38 grams,91 grams,"74 - 130 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,254 lbs.,Sedentary,29.4,"3,364 kcal/day","378 - 547 grams
",38 grams,92 grams,"75 - 131 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,256 lbs.,Sedentary,29.6,"3,378 kcal/day","380 - 549 grams
",38 grams,93 grams,"75 - 131 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,258 lbs.,Sedentary,29.8,"3,393 kcal/day","382 - 551 grams
",38 grams,94 grams,"75 - 132 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,260 lbs.,Sedentary,30,"3,407 kcal/day","383 - 554 grams
",38 grams,94 grams,"76 - 132 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,262 lbs.,Sedentary,30.3,"3,422 kcal/day","385 - 556 grams
",38 grams,95 grams,"76 - 133 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,265 lbs.,Sedentary,30.6,"3,443 kcal/day","387 - 559 grams
",38 grams,96 grams,"77 - 134 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,267 lbs.,Sedentary,30.9,"3,458 kcal/day","389 - 562 grams
",38 grams,97 grams,"77 - 134 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,269 lbs.,Sedentary,31.1,"3,472 kcal/day","391 - 564 grams
",38 grams,98 grams,"77 - 135 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,271 lbs.,Sedentary,31.3,"3,487 kcal/day","392 - 567 grams
",38 grams,98 grams,"77 - 136 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,21 years,6 ft. 6 in.,273 lbs.,Sedentary,31.5,"3,501 kcal/day","394 - 569 grams
",38 grams,99 grams,"78 - 136 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Female,18 years,5 ft. 0 in.,165 lbs.,Sedentary,32.2,"1,778 kcal/day","200 - 289 grams
",26 grams,64 grams,"49 - 69 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,168 lbs.,Sedentary,32.8,"1,791 kcal/day","201 - 291 grams
",26 grams,65 grams,"50 - 70 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,170 lbs.,Sedentary,33.2,"1,800 kcal/day","203 - 293 grams
",26 grams,66 grams,"50 - 70 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,172 lbs.,Sedentary,33.6,"1,810 kcal/day","204 - 294 grams
",26 grams,66 grams,"50 - 70 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,174 lbs.,Sedentary,34,"1,819 kcal/day","205 - 296 grams
",26 grams,67 grams,"51 - 71 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,176 lbs.,Sedentary,34.4,"1,828 kcal/day","206 - 297 grams
",26 grams,68 grams,"51 - 71 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,179 lbs.,Sedentary,35,"1,841 kcal/day","207 - 299 grams
",26 grams,69 grams,"51 - 72 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,181 lbs.,Sedentary,35.3,"1,850 kcal/day","208 - 301 grams
",26 grams,70 grams,"51 - 72 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,182 lbs.,Sedentary,35.7,"1,859 kcal/day","209 - 302 grams
",26 grams,71 grams,"52 - 72 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,185 lbs.,Sedentary,36.1,"1,868 kcal/day","210 - 304 grams
",26 grams,71 grams,"52 - 73 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,187 lbs.,Sedentary,36.5,"1,878 kcal/day","211 - 305 grams
",26 grams,72 grams,"52 - 73 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,190 lbs.,Sedentary,37.1,"1,891 kcal/day","213 - 307 grams
",26 grams,73 grams,"53 - 74 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,192 lbs.,Sedentary,37.5,"1,900 kcal/day","214 - 309 grams
",26 grams,74 grams,"53 - 74 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,194 lbs.,Sedentary,37.9,"1,909 kcal/day","215 - 310 grams
",26 grams,75 grams,"53 - 74 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,196 lbs.,Sedentary,38.3,"1,918 kcal/day","216 - 312 grams
",26 grams,76 grams,"53 - 75 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,198 lbs.,Sedentary,38.7,"1,927 kcal/day","217 - 313 grams
",26 grams,76 grams,"54 - 75 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,201 lbs.,Sedentary,39.3,"1,941 kcal/day","218 - 315 grams
",26 grams,77 grams,"54 - 75 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,203 lbs.,Sedentary,39.6,"1,950 kcal/day","219 - 317 grams
",26 grams,78 grams,"54 - 76 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,205 lbs.,Sedentary,40,"1,959 kcal/day","220 - 318 grams
",26 grams,79 grams,"54 - 76 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,207 lbs.,Sedentary,40.4,"1,968 kcal/day","221 - 320 grams
",26 grams,80 grams,"55 - 77 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,209 lbs.,Sedentary,40.8,"1,977 kcal/day","222 - 321 grams
",26 grams,81 grams,"55 - 77 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,212 lbs.,Sedentary,41.4,"1,991 kcal/day","224 - 324 grams
",26 grams,82 grams,"55 - 77 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,214 lbs.,Sedentary,41.8,"2,000 kcal/day","225 - 325 grams
",26 grams,83 grams,"56 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,216 lbs.,Sedentary,42.2,"2,009 kcal/day","226 - 326 grams
",26 grams,83 grams,"56 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,218 lbs.,Sedentary,42.6,"2,018 kcal/day","227 - 328 grams
",26 grams,84 grams,"56 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,220 lbs.,Sedentary,43,"2,027 kcal/day","228 - 329 grams
",26 grams,85 grams,"56 - 79 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,223 lbs.,Sedentary,43.6,"2,041 kcal/day","230 - 332 grams
",26 grams,86 grams,"57 - 79 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,225 lbs.,Sedentary,43.9,"2,050 kcal/day","231 - 333 grams
",26 grams,87 grams,"57 - 80 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,227 lbs.,Sedentary,44.3,"2,059 kcal/day","232 - 335 grams
",26 grams,88 grams,"57 - 80 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,229 lbs.,Sedentary,44.7,"2,068 kcal/day","233 - 336 grams
",26 grams,88 grams,"57 - 80 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,232 lbs.,Sedentary,45.3,"2,082 kcal/day","234 - 338 grams
",26 grams,89 grams,"58 - 81 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,234 lbs.,Sedentary,45.7,"2,091 kcal/day","235 - 340 grams
",26 grams,90 grams,"58 - 81 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,236 lbs.,Sedentary,46.1,"2,100 kcal/day","236 - 341 grams
",26 grams,91 grams,"58 - 82 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,238 lbs.,Sedentary,46.5,"2,109 kcal/day","237 - 343 grams
",26 grams,92 grams,"59 - 82 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,240 lbs.,Sedentary,46.9,"2,118 kcal/day","238 - 344 grams
",26 grams,93 grams,"59 - 82 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,243 lbs.,Sedentary,47.5,"2,132 kcal/day","240 - 346 grams
",26 grams,94 grams,"59 - 83 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,245 lbs.,Sedentary,47.8,"2,141 kcal/day","241 - 348 grams
",26 grams,94 grams,"59 - 83 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,246 lbs.,Sedentary,48.2,"2,150 kcal/day","242 - 349 grams
",26 grams,95 grams,"60 - 84 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,249 lbs.,Sedentary,48.6,"2,159 kcal/day","243 - 351 grams
",26 grams,96 grams,"60 - 84 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,251 lbs.,Sedentary,49,"2,168 kcal/day","244 - 352 grams
",26 grams,97 grams,"60 - 84 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,254 lbs.,Sedentary,49.6,"2,181 kcal/day","245 - 354 grams
",26 grams,98 grams,"61 - 85 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,256 lbs.,Sedentary,50,"2,191 kcal/day","246 - 356 grams
",26 grams,99 grams,"61 - 85 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,258 lbs.,Sedentary,50.4,"2,200 kcal/day","248 - 358 grams
",26 grams,99 grams,"61 - 86 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,260 lbs.,Sedentary,50.8,"2,209 kcal/day","249 - 359 grams
",26 grams,100 grams,"61 - 86 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,262 lbs.,Sedentary,51.2,"2,218 kcal/day","250 - 360 grams
",26 grams,101 grams,"62 - 86 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,265 lbs.,Sedentary,51.8,"2,231 kcal/day","251 - 363 grams
",26 grams,102 grams,"62 - 87 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,267 lbs.,Sedentary,52.1,"2,240 kcal/day","252 - 364 grams
",26 grams,103 grams,"62 - 87 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,269 lbs.,Sedentary,52.5,"2,250 kcal/day","253 - 366 grams
",26 grams,104 grams,"63 - 88 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,271 lbs.,Sedentary,52.9,"2,259 kcal/day","254 - 367 grams
",26 grams,104 grams,"63 - 88 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 0 in.,273 lbs.,Sedentary,53.3,"2,268 kcal/day","255 - 369 grams
",26 grams,105 grams,"63 - 88 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,165 lbs.,Sedentary,26.6,"1,920 kcal/day","216 - 312 grams
",26 grams,64 grams,"53 - 75 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,168 lbs.,Sedentary,27.1,"1,934 kcal/day","218 - 314 grams
",26 grams,65 grams,"54 - 75 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,170 lbs.,Sedentary,27.4,"1,943 kcal/day","219 - 316 grams
",26 grams,66 grams,"54 - 76 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,172 lbs.,Sedentary,27.8,"1,952 kcal/day","220 - 317 grams
",26 grams,66 grams,"54 - 76 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,174 lbs.,Sedentary,28.1,"1,961 kcal/day","221 - 319 grams
",26 grams,67 grams,"54 - 76 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,176 lbs.,Sedentary,28.4,"1,970 kcal/day","222 - 320 grams
",26 grams,68 grams,"55 - 77 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,179 lbs.,Sedentary,28.9,"1,984 kcal/day","223 - 322 grams
",26 grams,69 grams,"55 - 77 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,181 lbs.,Sedentary,29.2,"1,993 kcal/day","224 - 324 grams
",26 grams,70 grams,"55 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,182 lbs.,Sedentary,29.5,"2,002 kcal/day","225 - 325 grams
",26 grams,71 grams,"56 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,185 lbs.,Sedentary,29.9,"2,011 kcal/day","226 - 327 grams
",26 grams,71 grams,"56 - 78 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,187 lbs.,Sedentary,30.2,"2,020 kcal/day","227 - 328 grams
",26 grams,72 grams,"56 - 79 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,190 lbs.,Sedentary,30.7,"2,033 kcal/day","229 - 330 grams
",26 grams,73 grams,"56 - 79 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,192 lbs.,Sedentary,31,"2,043 kcal/day","230 - 332 grams
",26 grams,74 grams,"57 - 79 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,194 lbs.,Sedentary,31.3,"2,052 kcal/day","231 - 333 grams
",26 grams,75 grams,"57 - 80 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,196 lbs.,Sedentary,31.6,"2,061 kcal/day","232 - 335 grams
",26 grams,76 grams,"57 - 80 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,198 lbs.,Sedentary,32,"2,070 kcal/day","233 - 336 grams
",26 grams,76 grams,"58 - 81 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,201 lbs.,Sedentary,32.4,"2,083 kcal/day","234 - 338 grams
",26 grams,77 grams,"58 - 81 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,203 lbs.,Sedentary,32.8,"2,092 kcal/day","235 - 340 grams
",26 grams,78 grams,"58 - 81 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,205 lbs.,Sedentary,33.1,"2,102 kcal/day","236 - 342 grams
",26 grams,79 grams,"58 - 82 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
Female,18 years,5 ft. 6 in.,207 lbs.,Sedentary,33.4,"2,111 kcal/day","237 - 343 grams
",26 grams,80 grams,"59 - 82 grams
","2.3 liters (about 10 cups)
",65 mg,700 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,14 mg,"1,300 mg"
